time (ms),qx,qy,qz,qw,qx2,qy2,qz2,qw2,gx1,gy1,gz1,gx2,gy2,gz2,ax1,ay1,az1,ax2,ay2,az2,lx1,ly1,lz1,lx2,ly2,lz2,grx1,gry1,grz1,grx2,gry2,grz2
2256,-0.746337890625,-0.164306640625,-0.6087646484375,0.21307373046875,0.9349365234375,0.27642822265625,-0.2049560546875,0.08636474609375,0.17777777777777778,-0.017777777777777778,0.008888888888888889,-0.008888888888888889,-0.021111111111111112,-0.0011111111111111111,9.62,-1.07,-1.52,-2.97,0.37,-8.79,1.31,0.08,0.12,1.28,-0.08,0.06,9.59,-1.16,-1.65,-2.95,0.47,-8.83
2290,-0.74639892578125,-0.1646728515625,-0.6082763671875,0.2138671875,0.934814453125,0.27642822265625,-0.2054443359375,0.08648681640625,0.06222222222222222,-0.028888888888888888,0.02666666666666667,0.1511111111111111,-0.04111111111111111,-0.0077777777777777776,9.63,-1.01,-1.56,-2.97,0.37,-8.79,1.36,-0.09,0.11,1.28,-0.08,0.01,9.59,-1.17,-1.65,-4.24,0.46,-8.82
2321,-0.7464599609375,-0.164794921875,-0.60784912109375,0.21466064453125,0.9346923828125,0.27630615234375,-0.2061767578125,0.08648681640625,0.22555555555555556,-0.015555555555555555,0.03666666666666667,0.15666666666666668,-0.052222222222222225,-0.01,9.58,-1.18,-1.53,-3.04,0.35,-8.79,1.3,0.08,0.12,-0.05,-0.09,0.05,9.59,-1.18,-1.65,-2.97,0.46,-8.82
2354,-0.7464599609375,-0.165283203125,-0.607421875,0.2158203125,0.9345703125,0.2762451171875,-0.206787109375,0.08660888671875,0.20555555555555555,-0.013333333333333334,0.02666666666666667,-0.0022222222222222222,-0.04,-0.006666666666666667,9.63,-1.23,-1.57,-3.04,0.35,-8.75,1.32,-0.03,0.08,-0.05,-0.1,0.06,9.59,-1.19,-1.65,-2.98,0.46,-8.81
2385,-0.74639892578125,-0.1656494140625,-0.6070556640625,0.21661376953125,0.9344482421875,0.27618408203125,-0.2073974609375,0.08673095703125,0.21777777777777776,-0.017777777777777778,0.006666666666666667,-0.0077777777777777776,-0.027777777777777776,-0.0044444444444444444,9.58,-1.09,-1.57,-3.01,0.37,-8.75,1.28,0.1,0.08,-0.01,-0.09,0.06,9.58,-1.2,-1.66,-2.99,0.46,-8.81
2415,-0.74627685546875,-0.16650390625,-0.60662841796875,0.21759033203125,0.93438720703125,0.276123046875,-0.20770263671875,0.08685302734375,0.21666666666666667,-0.006666666666666667,0.0033333333333333335,0.0077777777777777776,-0.027777777777777776,-0.0077777777777777776,9.63,-1.22,-1.53,-3.06,0.37,-8.78,1.32,-0.02,0.12,-0.06,-0.08,0.03,9.58,-1.2,-1.65,-3.0,0.46,-8.81
2448,-0.7459716796875,-0.16741943359375,-0.60638427734375,0.21868896484375,0.93426513671875,0.276123046875,-0.20806884765625,0.0870361328125,0.25333333333333335,-0.0033333333333333335,-0.006666666666666667,-0.01,-0.025555555555555557,-0.008888888888888889,9.64,-1.05,-1.52,-4.24,0.36,-8.78,0.05,0.15,0.13,1.3,-0.09,0.01,9.58,-1.21,-1.65,-4.28,0.46,-8.8
2479,-0.74566650390625,-0.1680908203125,-0.606201171875,0.22735595703125,0.9342041015625,0.27606201171875,-0.20855712890625,0.08721923828125,0.21222222222222223,-0.0044444444444444444,-0.006666666666666667,0.14555555555555555,-0.06111111111111111,-0.0044444444444444444,9.65,-1.2,-1.52,-3.03,0.38,-8.77,1.34,0.01,0.13,-0.03,-0.09,0.05,9.59,-1.21,-1.65,-4.3,0.46,-8.79
2512,-0.745361328125,-0.16900634765625,-0.60601806640625,0.2281494140625,0.93402099609375,0.2760009765625,-0.20941162109375,0.08740234375,0.22555555555555556,-0.008888888888888889,-0.021111111111111112,0.1511111111111111,-0.06777777777777778,-0.005555555555555556,9.62,-1.08,-1.49,-3.08,0.34,-8.76,1.31,0.12,0.13,-0.04,-0.11,0.02,9.59,-1.21,-1.64,-3.04,0.46,-8.78
2546,-0.7451171875,-0.16986083984375,-0.60589599609375,0.22869873046875,0.93377685546875,0.27587890625,-0.21026611328125,0.08758544921875,0.18222222222222223,-0.006666666666666667,-0.021111111111111112,0.0,-0.056666666666666664,-0.0044444444444444444,9.61,-1.16,-1.57,-3.13,0.36,-8.7,0.02,0.03,0.07,-0.08,-0.1,0.07,9.59,-1.2,-1.64,-4.33,0.46,-8.78
2579,-0.7449951171875,-0.17047119140625,-0.6058349609375,0.22882080078125,0.93365478515625,0.27581787109375,-0.2109375,0.0877685546875,0.16111111111111112,-0.011111111111111112,-0.01888888888888889,-0.0077777777777777776,-0.013333333333333334,-0.0033333333333333335,9.63,-1.11,-1.56,-4.4,0.38,-8.76,1.29,0.06,0.06,-0.03,-0.08,0.05,9.59,-1.19,-1.65,-4.33,0.46,-8.78
2611,-0.74493408203125,-0.1707763671875,-0.60589599609375,0.22869873046875,0.93365478515625,0.27581787109375,-0.2109375,0.0877685546875,-0.011111111111111112,-0.0077777777777777776,-0.021111111111111112,-0.0022222222222222222,0.011111111111111112,0.0,9.59,-1.13,-1.52,-3.1,0.35,-8.72,1.3,0.03,0.09,-0.07,-0.08,0.04,9.59,-1.19,-1.65,-3.05,0.46,-8.78
2646,-0.74493408203125,-0.17095947265625,-0.60595703125,0.2283935546875,0.9337158203125,0.27587890625,-0.21063232421875,0.0877685546875,-0.01,-0.005555555555555556,-0.022222222222222223,-0.01,0.02666666666666667,0.0033333333333333335,9.65,-1.12,-1.58,-3.05,0.37,-8.78,0.06,0.03,0.08,-0.01,-0.09,0.0,9.59,-1.18,-1.65,-4.32,0.47,-8.78
2677,-0.74481201171875,-0.17138671875,-0.60601806640625,0.228271484375,0.93377685546875,0.27593994140625,-0.2103271484375,0.08782958984375,0.17444444444444446,0.0077777777777777776,-0.02666666666666667,-0.0077777777777777776,0.005555555555555556,-0.0011111111111111111,9.58,-1.23,-1.49,-3.06,0.33,-8.72,-0.01,-0.05,0.15,-0.03,-0.13,0.01,9.59,-1.17,-1.64,-4.33,0.47,-8.78
2709,-0.74444580078125,-0.17254638671875,-0.60595703125,0.22882080078125,0.93365478515625,0.27593994140625,-0.2108154296875,0.087890625,0.23333333333333334,-0.005555555555555556,-0.043333333333333335,-0.0022222222222222222,-0.027777777777777776,-0.006666666666666667,9.62,-1.05,-1.59,-4.4,0.37,-8.73,1.35,0.05,0.06,-0.01,-0.04,0.0,9.59,-1.17,-1.64,-3.06,0.46,-8.78
2742,-0.744140625,-0.17364501953125,-0.60589599609375,0.229248046875,0.93359375,0.27587890625,-0.211181640625,0.0880126953125,0.20777777777777778,0.0077777777777777776,-0.042222222222222223,0.14222222222222222,-0.042222222222222223,-0.01,9.63,-1.04,-1.55,-4.39,0.35,-8.74,1.32,0.16,0.14,0.01,-0.1,0.01,9.59,-1.16,-1.64,-3.07,0.46,-8.77
2772,-0.74383544921875,-0.17449951171875,-0.6058349609375,0.22955322265625,0.93341064453125,0.27581787109375,-0.2117919921875,0.08819580078125,0.17444444444444446,0.0011111111111111111,-0.014444444444444444,-0.0011111111111111111,-0.03111111111111111,-0.011111111111111112,9.63,-1.03,-1.49,-3.03,0.42,-8.78,1.35,0.08,0.18,1.32,-0.04,-0.01,9.59,-1.16,-1.64,-3.08,0.46,-8.76
2805,-0.74365234375,-0.17498779296875,-0.6058349609375,0.22991943359375,0.93310546875,0.2760009765625,-0.21295166015625,0.08831787109375,0.19555555555555557,-0.0022222222222222222,-0.011111111111111112,0.01888888888888889,-0.09777777777777778,-0.023333333333333334,9.6,-1.07,-1.52,-3.17,0.36,-8.67,1.28,0.08,0.11,-0.07,-0.09,0.08,9.59,-1.15,-1.63,-3.11,0.45,-8.75
2837,-0.74346923828125,-0.1754150390625,-0.60577392578125,0.23028564453125,0.93280029296875,0.276123046875,-0.21405029296875,0.0885009765625,0.15777777777777777,-0.02,-0.0033333333333333335,0.14555555555555555,-0.05333333333333334,-0.014444444444444444,9.59,-1.11,-1.55,-3.18,0.37,-8.71,1.28,0.04,0.08,-0.06,-0.1,0.03,9.59,-1.15,-1.64,-4.39,0.46,-8.75
2867,-0.74371337890625,-0.1754150390625,-0.6055908203125,0.2301025390625,0.93280029296875,0.27618408203125,-0.21405029296875,0.088623046875,-0.022222222222222223,-0.021111111111111112,-0.01,-0.017777777777777778,0.01888888888888889,0.0,9.58,-1.14,-1.56,-3.19,0.37,-8.69,-0.01,0.0,0.08,-0.04,-0.07,0.04,9.59,-1.15,-1.64,-3.1,0.46,-8.75
2900,-0.743896484375,-0.1754150390625,-0.60546875,0.22967529296875,0.93292236328125,0.27630615234375,-0.21319580078125,0.08868408203125,-0.024444444444444446,-0.023333333333333334,-0.016666666666666666,-0.021111111111111112,0.057777777777777775,0.0077777777777777776,9.68,-1.06,-1.52,-4.4,0.4,-8.74,0.08,0.08,0.12,-0.04,-0.1,0.04,9.59,-1.14,-1.65,-4.37,0.47,-8.76
2930,-0.7440185546875,-0.1756591796875,-0.60540771484375,0.22930908203125,0.93304443359375,0.27642822265625,-0.2125244140625,0.08880615234375,-0.017777777777777778,-0.02666666666666667,-0.022222222222222223,-0.0077777777777777776,0.03777777777777778,0.006666666666666667,9.66,-1.0,-1.51,-3.12,0.37,-8.7,1.31,0.02,0.09,-0.02,-0.09,0.0,9.59,-1.14,-1.65,-3.08,0.47,-8.77
2965,-0.74407958984375,-0.1756591796875,-0.60546875,0.2288818359375,0.93316650390625,0.2764892578125,-0.2120361328125,0.088623046875,-0.005555555555555556,-0.005555555555555556,-0.01888888888888889,0.0,0.008888888888888889,0.005555555555555556,9.62,-1.09,-1.52,-3.09,0.37,-8.7,1.29,0.12,0.15,-0.01,-0.09,0.06,9.59,-1.13,-1.65,-3.08,0.47,-8.77
2999,-0.74395751953125,-0.17596435546875,-0.6055908203125,0.228759765625,0.93316650390625,0.2764892578125,-0.2120361328125,0.088623046875,-0.005555555555555556,-0.015555555555555555,-0.012222222222222223,-0.0044444444444444444,-0.006666666666666667,0.0022222222222222222,9.62,-1.07,-1.55,-4.39,0.36,-8.77,1.3,0.05,0.09,-0.05,-0.08,0.01,9.59,-1.13,-1.65,-4.36,0.47,-8.77
3032,-0.74395751953125,-0.17608642578125,-0.6055908203125,0.2286376953125,0.93316650390625,0.2764892578125,-0.2120361328125,0.088623046875,-0.012222222222222223,-0.011111111111111112,-0.005555555555555556,-0.0022222222222222222,0.0011111111111111111,0.0,9.62,-1.01,-1.56,-3.09,0.37,-8.69,1.29,0.1,0.06,-0.03,-0.09,0.02,9.59,-1.12,-1.65,-3.08,0.47,-8.77
3065,-0.7440185546875,-0.1759033203125,-0.605712890625,0.22052001953125,0.93316650390625,0.2764892578125,-0.2120361328125,0.088623046875,-0.043333333333333335,-0.0011111111111111111,0.0022222222222222222,0.0044444444444444444,0.015555555555555555,0.0022222222222222222,9.64,-1.13,-1.57,-3.09,0.41,-8.76,1.33,-0.04,0.1,-0.01,-0.06,0.01,9.59,-1.12,-1.65,-3.07,0.47,-8.77
3099,-0.74407958984375,-0.1756591796875,-0.6058349609375,0.22796630859375,0.93316650390625,0.2764892578125,-0.2119140625,0.088623046875,0.14333333333333334,0.0,-0.0033333333333333335,0.0033333333333333335,-0.0033333333333333335,-0.0033333333333333335,9.63,-1.01,-1.54,-4.38,0.36,-8.74,1.31,0.11,0.11,-0.05,-0.11,0.03,9.6,-1.12,-1.65,-4.35,0.47,-8.77
3132,-0.7440185546875,-0.17559814453125,-0.60589599609375,0.2279052734375,0.93316650390625,0.2764892578125,-0.2119140625,0.088623046875,-0.008888888888888889,-0.0033333333333333335,0.0011111111111111111,0.14777777777777779,-0.013333333333333334,0.0011111111111111111,9.65,-1.06,-1.53,-3.09,0.39,-8.72,1.3,0.05,0.09,-0.03,-0.1,0.05,9.6,-1.12,-1.65,-3.08,0.47,-8.76
3165,-0.7440185546875,-0.17559814453125,-0.60595703125,0.2279052734375,0.93310546875,0.27642822265625,-0.21221923828125,0.08868408203125,0.15,-0.0022222222222222222,0.0022222222222222222,0.0044444444444444444,-0.017777777777777778,-0.006666666666666667,9.58,-1.09,-1.55,-3.11,0.39,-8.74,1.32,0.01,0.09,-0.02,-0.07,0.02,9.6,-1.12,-1.65,-3.08,0.47,-8.76
3199,-0.743896484375,-0.17572021484375,-0.60595703125,0.22802734375,0.93304443359375,0.27642822265625,-0.21258544921875,0.08880615234375,0.027777777777777776,-0.0011111111111111111,0.0011111111111111111,0.0077777777777777776,-0.03111111111111111,-0.0044444444444444444,9.62,-1.02,-1.54,-4.42,0.37,-8.74,1.3,0.09,0.1,-0.05,-0.09,0.06,9.6,-1.12,-1.65,-3.09,0.47,-8.76
3233,-0.7437744140625,-0.17596435546875,-0.60601806640625,0.22821044921875,0.93292236328125,0.2763671875,-0.21307373046875,0.08880615234375,0.14222222222222222,-0.006666666666666667,0.0033333333333333335,0.14777777777777779,-0.02,-0.006666666666666667,9.6,-1.08,-1.51,-4.43,0.35,-8.73,1.34,0.07,0.09,-0.03,-0.1,0.05,9.6,-1.12,-1.65,-3.1,0.47,-8.76
3267,-0.74383544921875,-0.176025390625,-0.60595703125,0.22821044921875,0.93292236328125,0.27630615234375,-0.21319580078125,0.0888671875,0.14333333333333334,-0.016666666666666666,0.005555555555555556,-0.0022222222222222222,-0.006666666666666667,-0.005555555555555556,9.62,-1.03,-1.54,-3.15,0.35,-8.7,0.02,0.03,0.1,-0.03,-0.1,0.0,9.6,-1.12,-1.65,-4.38,0.47,-8.75
3300,-0.743896484375,-0.176025390625,-0.60589599609375,0.22027587890625,0.932861328125,0.27630615234375,-0.21331787109375,0.0888671875,0.006666666666666667,-0.0044444444444444444,0.0033333333333333335,0.15,-0.03888888888888889,-0.008888888888888889,9.62,-1.02,-1.52,-4.39,0.36,-8.78,0.02,0.1,0.12,1.31,-0.04,-0.01,9.6,-1.12,-1.65,-4.39,0.47,-8.75
3332,-0.7437744140625,-0.17626953125,-0.60589599609375,0.22833251953125,0.93267822265625,0.27630615234375,-0.21392822265625,0.08905029296875,0.015555555555555555,-0.0033333333333333335,-0.013333333333333334,0.15333333333333332,-0.043333333333333335,-0.008888888888888889,9.56,-1.14,-1.52,-3.19,0.35,-8.66,1.3,0.01,0.04,-0.08,-0.1,0.09,9.6,-1.11,-1.65,-3.12,0.46,-8.74
3366,-0.74371337890625,-0.17645263671875,-0.60601806640625,0.2281494140625,0.9326171875,0.2762451171875,-0.2144775390625,0.08917236328125,0.15555555555555556,-0.0077777777777777776,-0.024444444444444446,-0.0033333333333333335,-0.02,-0.0033333333333333335,9.65,-1.06,-1.58,-3.19,0.37,-8.67,1.3,0.05,0.1,-0.06,-0.09,0.07,9.6,-1.11,-1.65,-4.4,0.46,-8.74
3400,-0.7435302734375,-0.1768798828125,-0.6060791015625,0.22808837890625,0.93255615234375,0.2762451171875,-0.214599609375,0.0892333984375,0.14777777777777779,-0.0044444444444444444,-0.024444444444444446,-0.0077777777777777776,0.008888888888888889,-0.0011111111111111111,9.67,-1.01,-1.55,-4.41,0.38,-8.72,1.34,0.09,0.09,-0.02,-0.1,0.04,9.6,-1.1,-1.65,-4.4,0.46,-8.74
3433,-0.7435302734375,-0.17718505859375,-0.60614013671875,0.22784423828125,0.9326171875,0.2762451171875,-0.2144775390625,0.08917236328125,-0.01,-0.015555555555555555,-0.012222222222222223,-0.0044444444444444444,0.017777777777777778,0.0,9.62,-1.07,-1.55,-3.17,0.36,-8.72,1.28,0.05,0.07,-0.04,-0.1,0.02,9.6,-1.09,-1.65,-3.12,0.46,-8.75
3469,-0.74365234375,-0.17724609375,-0.6060791015625,0.2275390625,0.93267822265625,0.27630615234375,-0.2139892578125,0.089111328125,-0.011111111111111112,-0.017777777777777778,-0.01888888888888889,-0.011111111111111112,0.03111111111111111,0.0,9.62,-1.06,-1.53,-3.14,0.36,-8.69,1.29,0.05,0.1,-0.06,-0.1,0.02,9.6,-1.09,-1.65,-3.11,0.47,-8.75
3502,-0.74371337890625,-0.177490234375,-0.60601806640625,0.22711181640625,0.9327392578125,0.2763671875,-0.21356201171875,0.089111328125,-0.014444444444444444,-0.016666666666666666,-0.021111111111111112,-0.01,0.03222222222222222,0.0033333333333333335,9.66,-1.02,-1.57,-3.11,0.38,-8.72,1.33,0.02,0.07,-0.01,-0.08,0.03,9.6,-1.08,-1.66,-3.1,0.47,-8.76
3536,-0.74383544921875,-0.17755126953125,-0.6060791015625,0.22662353515625,0.932861328125,0.27642822265625,-0.213134765625,0.0889892578125,-0.015555555555555555,-0.0011111111111111111,-0.023333333333333334,-0.005555555555555556,0.022222222222222223,0.0044444444444444444,9.63,-1.07,-1.58,-3.13,0.37,-8.71,1.31,0.03,0.07,-0.03,-0.09,0.04,9.6,-1.07,-1.66,-4.37,0.47,-8.76
3568,-0.7437744140625,-0.177734375,-0.606201171875,0.21856689453125,0.93292236328125,0.27642822265625,-0.21282958984375,0.08892822265625,0.14888888888888888,-0.006666666666666667,-0.025555555555555557,-0.006666666666666667,0.011111111111111112,0.0011111111111111111,9.62,-0.97,-1.57,-3.16,0.38,-8.73,0.01,0.09,0.09,-0.06,-0.08,0.06,9.6,-1.06,-1.66,-3.09,0.47,-8.76
3601,-0.74365234375,-0.177978515625,-0.6063232421875,0.21820068359375,0.9329833984375,0.2764892578125,-0.212646484375,0.0888671875,-0.015555555555555555,-0.008888888888888889,-0.01888888888888889,-0.006666666666666667,0.021111111111111112,0.0,9.63,-0.99,-1.57,-4.39,0.36,-8.73,1.29,0.08,0.09,-0.03,-0.11,0.02,9.6,-1.06,-1.66,-3.08,0.47,-8.76
3633,-0.74365234375,-0.1781005859375,-0.6064453125,0.21783447265625,0.93304443359375,0.2764892578125,-0.21234130859375,0.08880615234375,-0.023333333333333334,-0.011111111111111112,-0.017777777777777778,-0.005555555555555556,0.023333333333333334,0.0,9.61,-1.01,-1.57,-3.1,0.36,-8.73,1.3,0.03,0.04,-0.07,-0.1,0.04,9.6,-1.05,-1.66,-3.08,0.47,-8.77
3666,-0.7437744140625,-0.1781005859375,-0.60650634765625,0.2174072265625,0.93316650390625,0.276611328125,-0.2117919921875,0.08880615234375,-0.014444444444444444,-0.0077777777777777776,-0.017777777777777778,-0.011111111111111112,0.035555555555555556,0.0022222222222222222,9.63,-1.0,-1.59,-3.12,0.36,-8.7,1.29,0.07,0.09,-0.05,-0.11,0.07,9.6,-1.04,-1.66,-3.07,0.47,-8.77
3700,-0.74371337890625,-0.17822265625,-0.60662841796875,0.2171630859375,0.93328857421875,0.27667236328125,-0.21112060546875,0.0887451171875,-0.015555555555555555,-0.01,-0.01888888888888889,-0.014444444444444444,0.057777777777777775,-0.0011111111111111111,9.6,-1.02,-1.6,-4.38,0.34,-8.78,1.28,0.02,0.05,-0.03,-0.12,0.02,9.6,-1.04,-1.66,-3.04,0.48,-8.78
3731,-0.7437744140625,-0.17840576171875,-0.606689453125,0.2166748046875,0.9334716796875,0.27679443359375,-0.210205078125,0.0887451171875,-0.015555555555555555,-0.012222222222222223,-0.024444444444444446,-0.01888888888888889,0.06,0.005555555555555556,9.67,-0.97,-1.55,-3.07,0.34,-8.77,1.34,0.06,0.11,-0.02,-0.11,0.03,9.6,-1.03,-1.66,-3.03,0.48,-8.79
3762,-0.74371337890625,-0.17864990234375,-0.60675048828125,0.21630859375,0.93359375,0.27691650390625,-0.2093505859375,0.0887451171875,-0.014444444444444444,-0.021111111111111112,-0.023333333333333334,-0.014444444444444444,0.04777777777777778,0.0011111111111111111,9.65,-0.97,-1.59,-3.06,0.36,-8.78,1.34,0.01,0.06,-0.03,-0.12,0.01,9.6,-1.02,-1.67,-3.02,0.49,-8.79
3796,-0.7437744140625,-0.1788330078125,-0.60675048828125,0.2159423828125,0.9337158203125,0.27703857421875,-0.208740234375,0.08880615234375,0.14666666666666667,0.0,-0.027777777777777776,-0.015555555555555555,0.035555555555555556,0.0022222222222222222,9.6,-0.92,-1.58,-3.05,0.38,-8.75,1.31,0.09,0.09,-0.03,-0.1,0.04,9.6,-1.01,-1.67,-4.29,0.49,-8.8
3829,-0.7437744140625,-0.1790771484375,-0.6068115234375,0.2156982421875,0.93377685546875,0.27716064453125,-0.20806884765625,0.0888671875,0.008888888888888889,-0.0033333333333333335,-0.017777777777777778,-0.01,0.023333333333333334,-0.0022222222222222222,9.61,-0.91,-1.58,-3.03,0.36,-8.76,1.28,0.09,0.08,1.28,-0.13,0.03,9.61,-1.01,-1.67,-3.0,0.49,-8.8
3862,-0.74365234375,-0.179443359375,-0.60687255859375,0.21563720703125,0.93389892578125,0.2772216796875,-0.207763671875,0.08880615234375,0.15444444444444444,-0.0033333333333333335,-0.014444444444444444,-0.006666666666666667,0.01888888888888889,0.0,9.64,-0.95,-1.58,-4.31,0.38,-8.78,1.29,-0.03,0.08,1.29,-0.1,0.04,9.61,-1.0,-1.67,-3.0,0.49,-8.8
3896,-0.74359130859375,-0.1795654296875,-0.60687255859375,0.21563720703125,0.93389892578125,0.2772216796875,-0.2076416015625,0.0887451171875,0.15777777777777777,-0.01,-0.014444444444444444,-0.0044444444444444444,0.0044444444444444444,-0.0011111111111111111,9.63,-0.89,-1.57,-3.03,0.35,-8.74,1.3,0.15,0.08,-0.02,-0.14,0.05,9.61,-1.0,-1.67,-3.0,0.49,-8.8
3931,-0.74359130859375,-0.1798095703125,-0.60687255859375,0.215576171875,0.93389892578125,0.2772216796875,-0.2076416015625,0.0887451171875,-0.01888888888888889,-0.0011111111111111111,-0.015555555555555555,0.14222222222222222,0.0,0.0,9.62,-0.99,-1.6,-4.32,0.38,-8.78,0.01,0.0,0.06,-0.05,-0.12,0.04,9.61,-0.99,-1.67,-3.0,0.49,-8.8
3964,-0.74365234375,-0.1798095703125,-0.60699462890625,0.2149658203125,0.93389892578125,0.2772216796875,-0.2076416015625,0.0887451171875,-0.02666666666666667,-0.0077777777777777776,-0.022222222222222223,0.0,0.011111111111111112,0.0,9.62,-0.95,-1.58,-3.04,0.37,-8.73,1.31,0.06,0.11,-0.03,-0.12,0.07,9.61,-0.98,-1.67,-3.0,0.49,-8.8
3999,-0.74365234375,-0.1798095703125,-0.607177734375,0.2144775390625,0.9339599609375,0.2772216796875,-0.2073974609375,0.08868408203125,-0.017777777777777778,-0.005555555555555556,-0.016666666666666666,0.0033333333333333335,0.013333333333333334,0.0,9.66,-0.88,-1.58,-4.31,0.36,-8.82,1.31,0.06,0.1,-0.03,-0.14,0.03,9.61,-0.98,-1.67,-4.27,0.49,-8.8
4032,-0.74371337890625,-0.1798095703125,-0.6072998046875,0.21405029296875,0.9339599609375,0.2772216796875,-0.207275390625,0.08868408203125,-0.02,-0.0044444444444444444,-0.014444444444444444,-0.0022222222222222222,0.011111111111111112,0.0022222222222222222,9.61,-0.9,-1.61,-3.05,0.37,-8.77,1.28,0.07,0.05,-0.04,-0.13,0.02,9.61,-0.98,-1.67,-2.99,0.49,-8.81
4066,-0.74371337890625,-0.17962646484375,-0.6072998046875,0.2138671875,0.93402099609375,0.27728271484375,-0.20709228515625,0.088623046875,-0.01,0.0022222222222222222,-0.008888888888888889,0.0033333333333333335,0.013333333333333334,-0.0022222222222222222,9.64,-0.99,-1.58,-3.04,0.36,-8.77,1.28,0.04,0.11,-0.04,-0.12,0.03,9.61,-0.97,-1.67,-4.27,0.49,-8.81
4102,-0.74371337890625,-0.1796875,-0.60736083984375,0.2137451171875,0.93408203125,0.27728271484375,-0.20684814453125,0.08837890625,-0.016666666666666666,0.0033333333333333335,-0.023333333333333334,-0.006666666666666667,0.014444444444444444,-0.0022222222222222222,9.65,-0.91,-1.61,-4.3,0.36,-8.78,1.32,0.06,0.05,-0.05,-0.12,0.0,9.61,-0.96,-1.67,-2.98,0.49,-8.81
4136,-0.74371337890625,-0.17987060546875,-0.6075439453125,0.21319580078125,0.93408203125,0.27728271484375,-0.206787109375,0.08837890625,-0.015555555555555555,0.0033333333333333335,-0.028888888888888888,-0.011111111111111112,-0.005555555555555556,-0.0077777777777777776,9.62,-0.95,-1.6,-3.02,0.33,-8.76,1.28,-0.01,0.08,-0.03,-0.16,0.05,9.61,-0.96,-1.67,-4.26,0.49,-8.81
4169,-0.74365234375,-0.18023681640625,-0.607666015625,0.21282958984375,0.93408203125,0.27734375,-0.2066650390625,0.088623046875,0.14444444444444443,0.0033333333333333335,-0.04555555555555556,-0.024444444444444446,0.017777777777777778,-0.0011111111111111111,9.64,-0.88,-1.55,-3.01,0.35,-8.77,1.31,0.06,0.12,-0.02,-0.15,0.08,9.61,-0.94,-1.67,-4.26,0.5,-8.81
