time (ms),qx,qy,qz,qw,qx2,qy2,qz2,qw2,mx1,my1,mz1,mx2,my2,mz2,gx1,gy1,gz1,gx2,gy2,gz2,ax1,ay1,az1,ax2,ay2,az2,lx1,ly1,lz1,lx2,ly2,lz2,grx1,gry1,grz1,grx2,gry2,grz2
194696,0.73455810546875,0.4327392578125,-0.3067626953125,-0.423095703125,0.63079833984375,0.25408935546875,0.305419921875,-0.65869140625,24.0,36.75,21.0625,-22.75,31.75,16.75,-2.6433333333333335,0.5766666666666667,1.81,-4.113333333333333,-0.2111111111111111,-0.6866666666666666,9.51,3.51,-1.83,5.18,2.54,-0.63,9.54,12.12,3.49,-1.18,9.56,-0.79,-1.12,-8.19,-5.27,7.29,-6.54,0.15
194736,0.77008056640625,0.42694091796875,-0.2772216796875,-0.376708984375,0.65545654296875,0.2520751953125,0.33367919921875,-0.62890625,28.375,30.5,26.75,-22.75,31.75,16.75,-1.5,1.8155555555555556,-1.6055555555555556,0.5044444444444445,1.0233333333333334,-1.9477777777777778,4.01,0.88,-10.4,4.43,1.99,1.2,4.51,8.85,-4.72,-1.12,7.96,0.49,-0.25,-7.87,-5.84,7.74,-6.0,0.42
194774,0.77557373046875,0.44317626953125,-0.235595703125,-0.3828125,0.631103515625,0.27008056640625,0.3682861328125,-0.626953125,28.6875,27.1875,30.5,-22.875,27.5625,22.1875,-2.3966666666666665,1.5855555555555556,-1.6033333333333333,1.0844444444444445,1.06,-2.75,1.89,-1.48,-10.14,9.16,1.35,-0.2,1.57,5.59,-3.64,2.21,4.91,-0.94,1.89,-7.22,-6.6,9.58,-5.12,0.96
194814,0.7877197265625,0.465087890625,-0.1749267578125,-0.36419677734375,0.59588623046875,0.298828125,0.4102783203125,-0.622314453125,28.6875,27.1875,30.5,-36.0625,26.0625,20.0,-3.55,2.3833333333333333,-1.8822222222222222,0.9022222222222223,1.0266666666666666,-3.3933333333333335,5.06,-2.77,-10.09,10.41,-0.87,-0.1,2.37,3.32,-2.8,1.98,3.06,-0.94,1.74,-6.16,-7.42,10.15,-3.91,1.45
194854,0.799072265625,0.4901123046875,-0.09454345703125,-0.33514404296875,0.5531005859375,0.33740234375,0.4609375,-0.5986328125,23.375,29.6875,36.0625,-32.875,22.0625,17.5,-3.551111111111111,1.9344444444444444,-2.827777777777778,1.1144444444444443,1.0466666666666666,-4.54,4.52,-5.24,-12.03,11.87,-0.33,2.38,2.08,-0.36,-3.84,2.62,2.34,0.56,3.9,-5.22,-7.87,9.34,-2.22,1.95
194894,0.79522705078125,0.5242919921875,-0.01483154296875,-0.3040771484375,0.49420166015625,0.385498046875,0.515869140625,-0.583984375,14.0625,26.25,43.75,-38.75,14.875,13.375,-2.6233333333333335,2.232222222222222,-2.9788888888888887,2.1977777777777776,1.2933333333333332,-4.831111111111111,8.87,-9.11,-14.19,16.9,-1.93,2.76,6.45,-5.84,-5.59,6.15,-1.13,0.37,5.05,-3.98,-8.12,9.47,-0.31,2.52
194933,0.776123046875,0.55908203125,0.0628662109375,-0.28472900390625,0.41778564453125,0.436767578125,0.56121826171875,-0.5654296875,11.0,22.5625,49.75,-38.75,14.875,13.375,-2.6166666666666667,1.9777777777777779,-4.314444444444445,3.0766666666666667,1.308888888888889,-4.642222222222222,6.19,-10.97,-10.83,17.08,-3.33,4.32,1.79,-8.86,-2.16,9.04,-4.49,1.5,4.91,-2.51,-8.1,9.23,1.63,2.87
194971,0.73614501953125,0.60687255859375,0.138427734375,-0.265869140625,0.33197021484375,0.49212646484375,0.588134765625,-0.54925537109375,-1.5,14.1875,52.0625,-51.5,3.875,7.1875,-0.6277777777777778,2.002222222222222,-4.488888888888889,3.2933333333333334,0.7855555555555556,-3.9955555555555557,4.88,-16.62,-9.54,14.83,-6.0,5.13,-5.67,-14.96,1.4,4.65,-8.95,2.26,5.73,-1.42,-7.82,10.06,3.31,2.84
195011,0.68524169921875,0.65472412109375,0.1817626953125,-0.2620849609375,0.25677490234375,0.53936767578125,0.59735107421875,-0.53509521484375,-1.5,14.1875,52.0625,-53.0,-8.1875,2.375,-0.10111111111111111,0.7844444444444445,-3.19,2.3722222222222222,0.48333333333333334,-2.2266666666666666,-2.86,-19.08,-6.32,9.77,-9.34,3.07,-13.94,-16.79,4.77,1.27,-13.39,0.34,6.05,-0.68,-7.68,9.7,4.19,2.74
195050,0.65380859375,0.68096923828125,0.20611572265625,-0.2574462890625,0.22210693359375,0.5570068359375,0.601806640625,-0.51971435546875,-17.875,4.0625,52.1875,-52.0,-18.1875,2.375,-0.8866666666666667,0.18,-0.8211111111111111,0.0,0.1411111111111111,-0.16,-2.65,-13.79,-2.63,9.39,-6.21,0.53,-8.75,-13.43,5.03,1.0,-10.47,-2.23,7.35,-0.36,-7.69,9.7,4.18,2.75
195088,0.6507568359375,0.6861572265625,0.2064208984375,-0.251220703125,0.22698974609375,0.55584716796875,0.593505859375,-0.5360107421875,-20.0625,-1.75,50.5,-52.0,-18.1875,2.375,1.4533333333333334,-0.8455555555555555,0.33111111111111113,0.7611111111111111,0.03777777777777778,1.808888888888889,3.85,-6.99,-6.04,9.3,-2.98,3.61,-3.32,-6.29,1.74,1.88,-3.92,1.62,7.15,-0.84,-7.8,9.97,3.64,2.69
195127,0.65301513671875,0.68658447265625,0.18048095703125,-0.25604248046875,0.23779296875,0.55303955078125,0.57464599609375,-0.554443359375,-19.375,-1.5,51.0625,-47.25,-21.25,2.375,0.40555555555555556,0.3711111111111111,0.7866666666666666,-1.1877777777777778,0.26666666666666666,0.7388888888888889,17.73,8.97,-10.47,10.03,18.28,3.84,10.53,10.07,-2.73,2.37,8.05,-1.17,7.26,-1.25,-7.66,10.03,3.38,2.83
195166,0.6617431640625,0.66888427734375,0.16607666015625,-0.28741455078125,0.2470703125,0.54248046875,0.57269287109375,-0.56280517578125,-19.375,-1.5,51.0625,-51.1875,-18.0625,2.6875,6.471111111111111,-0.14777777777777779,2.4444444444444446,2.7555555555555555,1.09,2.18,6.44,-15.01,-18.68,13.19,-3.18,7.48,7.44,-1.39,-5.96,4.98,0.63,0.44,6.94,-3.07,-7.39,10.12,3.08,2.89
195205,0.6572265625,0.6671142578125,0.09722900390625,-0.33697509765625,0.24212646484375,0.5389404296875,0.5479736328125,-0.5843505859375,-18.75,0.5,50.25,-52.0625,-16.5,1.0,-0.4166666666666667,-0.8233333333333334,0.36777777777777776,-1.0155555555555555,-0.005555555555555556,1.0955555555555556,3.85,-3.54,-9.31,9.05,1.21,3.14,1.48,-0.98,-1.17,1.6,-1.68,-1.03,6.64,-3.24,-7.53,8.94,2.6,3.06
195245,0.66156005859375,0.6683349609375,0.07965087890625,-0.33062744140625,0.25482177734375,0.5263671875,0.5372314453125,-0.5999755859375,-18.375,11.75,49.6875,-52.375,-13.5,-0.1875,0.5577777777777778,-0.3711111111111111,0.014444444444444444,-0.043333333333333335,0.47444444444444445,1.1266666666666667,5.22,-3.51,-7.3,8.65,1.13,3.92,-0.13,-0.27,0.19,-0.3,-1.26,0.52,6.56,-3.37,-7.54,8.99,2.2,3.22
195285,0.65966796875,0.6705322265625,0.07177734375,-0.33172607421875,0.26727294921875,0.51263427734375,0.53369140625,-0.6171875,-15.875,13.6875,50.375,-52.375,-13.5,-0.1875,0.7811111111111111,-0.0077777777777777776,-0.12555555555555556,-0.38666666666666666,0.18333333333333332,0.5366666666666666,4.97,-3.4,-7.16,9.86,2.25,3.15,-0.21,0.07,0.38,-0.41,0.23,-0.15,5.3,-3.42,-7.5,9.0,1.96,3.34
195324,0.6556396484375,0.67230224609375,0.0684814453125,-0.3289794921875,0.27587890625,0.50189208984375,0.53515625,-0.6209716796875,-16.25,13.375,49.5625,-53.25,-10.375,-2.25,-0.05,0.21555555555555556,-0.09444444444444444,-0.4766666666666667,0.22555555555555556,0.46111111111111114,5.62,-3.25,-6.88,9.51,2.35,4.33,1.75,0.06,0.86,-0.64,0.6,0.89,5.36,-3.41,-7.46,9.01,1.75,3.44
195363,0.6546630859375,0.67230224609375,0.069580078125,-0.3385009765625,0.2799072265625,0.4947509765625,0.531005859375,-0.62841796875,-16.25,13.375,49.5625,-52.0625,-8.5,-2.375,0.21444444444444444,-0.07444444444444444,0.013333333333333334,-0.10555555555555556,0.2288888888888889,0.6433333333333333,4.78,-3.56,-7.23,9.54,1.11,3.46,-0.5,0.04,0.27,0.52,-0.47,-0.03,5.34,-3.43,-7.47,9.02,1.54,3.51
195403,0.65447998046875,0.67266845703125,0.06884765625,-0.33831787109375,0.2850341796875,0.48876953125,0.52667236328125,-0.6265869140625,-17.0,14.875,48.875,-52.875,-7.0,-3.1875,-0.021111111111111112,0.07666666666666666,-0.06333333333333334,-0.13777777777777778,0.11555555555555555,0.42444444444444446,5.0,-3.4,-7.19,8.9,1.58,3.69,-0.19,-0.02,0.21,-0.12,0.16,0.14,6.65,-3.42,-7.45,9.03,1.37,3.55
195441,0.65386962890625,0.672607421875,0.0706787109375,-0.3314208984375,0.28948974609375,0.484130859375,0.522705078125,-0.63140869140625,-7.875,15.0,49.1875,-52.875,-7.0,-3.1875,-0.04111111111111111,0.1322222222222222,-0.04111111111111111,-0.06222222222222222,0.03777777777777778,0.4411111111111111,6.44,-3.43,-7.22,10.2,0.85,3.63,-0.23,-0.02,0.21,-0.11,-0.4,0.05,6.68,-3.4,-7.43,9.04,1.22,3.57
195480,0.6536865234375,0.672119140625,0.072998046875,-0.3321533203125,0.2965087890625,0.47930908203125,0.5224609375,-0.63201904296875,-7.5,14.1875,49.1875,-54.0,-6.25,-3.1875,-0.04111111111111111,0.1322222222222222,-0.04111111111111111,-0.08888888888888889,-0.02,0.24666666666666667,6.66,-3.19,-7.11,10.16,1.39,3.56,-0.05,0.19,0.3,-0.17,0.26,-0.01,5.45,-3.37,-7.41,9.06,1.11,3.58
195518,0.65313720703125,0.6717529296875,0.07586669921875,-0.33331298828125,0.3016357421875,0.475830078125,0.5240478515625,-0.63873291015625,-7.5,14.1875,49.1875,-53.25,-4.75,-3.1875,-0.0022222222222222222,0.04555555555555556,-0.0033333333333333335,0.1622222222222222,0.06,0.23777777777777778,6.48,-3.28,-7.22,8.91,0.84,3.73,-0.52,-0.13,-0.09,-0.04,-0.51,0.06,6.75,-3.37,-7.4,9.06,1.03,3.59
195557,0.65313720703125,0.6715087890625,0.07586669921875,-0.34161376953125,0.305419921875,0.47265625,0.5245361328125,-0.631103515625,-17.0,15.0,49.5,-54.0,-4.375,-3.6875,-0.013333333333333334,0.16555555555555557,-0.04777777777777778,-0.07444444444444444,-0.022222222222222223,0.052222222222222225,6.54,-3.15,-7.33,8.99,1.09,3.55,-0.04,0.16,0.11,1.28,0.0,-0.17,6.78,-3.33,-7.39,9.06,0.99,3.59
195595,0.653564453125,0.6708984375,0.07928466796875,-0.34130859375,0.30841064453125,0.47052001953125,0.52545166015625,-0.63043212890625,-17.375,13.5,48.75,-52.875,-2.875,-2.75,-0.03,0.06555555555555556,-0.016666666666666666,-0.09555555555555556,0.01888888888888889,0.058888888888888886,5.3,-3.4,-7.61,9.11,0.98,3.65,1.42,0.3,0.05,-0.17,0.26,0.14,6.79,-3.31,-7.39,9.07,0.96,3.59
195634,0.6536865234375,0.67059326171875,0.08148193359375,-0.333251953125,0.31201171875,0.468505859375,0.52734375,-0.636474609375,-16.25,13.875,48.6875,-52.875,-2.875,-2.75,-0.1622222222222222,0.13333333333333333,-0.03666666666666667,-0.11444444444444445,-0.06333333333333334,0.09444444444444444,5.02,-3.4,-7.83,9.19,0.55,3.58,1.33,0.21,-0.1,1.39,-0.37,0.0,5.56,-3.27,-7.38,9.08,0.91,3.57
195673,0.65362548828125,0.669921875,0.08538818359375,-0.33380126953125,0.3175048828125,0.46588134765625,0.530029296875,-0.6334228515625,-17.6875,12.6875,49.0625,-54.75,-3.5625,-4.0,-0.09222222222222222,0.32,-0.06555555555555556,-0.28,-0.10777777777777778,0.01888888888888889,5.55,-3.19,-7.45,9.06,0.74,3.64,-0.28,0.0,-0.51,-0.02,-0.13,0.08,5.65,-3.19,-7.34,9.09,0.86,3.55
195711,0.65386962890625,0.66827392578125,0.09185791015625,-0.3348388671875,0.32305908203125,0.463134765625,0.53363037109375,-0.629638671875,-17.6875,12.6875,49.0625,-53.25,-3.5625,-2.375,-0.014444444444444444,0.33111111111111113,-0.044444444444444446,-0.22777777777777777,-0.08444444444444445,0.03666666666666667,7.14,-2.82,-7.15,8.96,0.97,3.64,1.42,0.32,0.16,-0.13,0.14,0.1,5.75,-3.12,-7.3,9.1,0.82,3.53
195749,0.65460205078125,0.66595458984375,0.1002197265625,-0.335693359375,0.32843017578125,0.46044921875,0.53692626953125,-0.6259765625,-17.375,13.0625,50.0,-52.5,-3.25,-4.5,-0.2222222222222222,0.2411111111111111,0.01888888888888889,-0.08777777777777777,-0.06444444444444444,0.03777777777777778,6.92,-2.75,-7.3,10.15,1.09,3.6,-0.15,0.32,-0.02,-0.23,0.29,0.07,7.08,-3.06,-7.28,9.11,0.79,3.52
195787,0.66162109375,0.65875244140625,0.10711669921875,-0.333984375,0.33056640625,0.459228515625,0.53790283203125,-0.62493896484375,-18.5,13.0625,48.0,-52.5,-3.25,-4.5,-0.06222222222222222,-0.09666666666666666,0.1288888888888889,-0.13555555555555557,-0.03111111111111111,0.06333333333333334,5.62,-2.64,-7.2,9.19,0.99,3.49,-0.16,0.35,-0.13,-0.01,0.09,0.02,7.03,-3.06,-7.32,9.12,0.76,3.51
195826,0.6634521484375,0.65826416015625,0.1051025390625,-0.33197021484375,0.33380126953125,0.4573974609375,0.53955078125,-0.62310791015625,-20.0,12.6875,48.0,-53.25,-2.875,-3.1875,0.17,-0.07555555555555556,0.04777777777777778,-0.058888888888888886,-0.09,0.10777777777777778,5.79,-2.9,-7.37,9.17,0.79,3.55,0.07,0.16,-0.04,-0.04,-0.17,0.08,7.01,-3.06,-7.34,9.13,0.72,3.49
195866,0.668701171875,0.65350341796875,0.10675048828125,-0.338134765625,0.33709716796875,0.45660400390625,0.53948974609375,-0.6219482421875,-20.0,12.6875,48.0,-53.5625,-2.5,-2.75,-0.03,-0.07,0.015555555555555555,-0.08222222222222222,-0.12444444444444444,0.07222222222222222,7.03,-2.73,-7.24,9.12,0.98,3.48,-0.04,0.4,0.17,-0.1,0.25,0.03,5.72,-3.06,-7.35,9.15,0.69,3.45
195905,0.673828125,0.6490478515625,0.1087646484375,-0.33587646484375,0.34075927734375,0.45599365234375,0.5401611328125,-0.61199951171875,-19.1875,12.375,48.25,-54.0,-2.5,-2.0,0.20222222222222222,-0.3244444444444444,0.11444444444444445,0.03222222222222222,-0.056666666666666664,0.05333333333333334,6.86,-3.21,-7.92,9.26,0.34,3.51,-0.26,-0.11,-0.44,1.43,-0.26,0.0,6.93,-3.07,-7.4,9.16,0.67,3.43
195947,0.67950439453125,0.64495849609375,0.10736083984375,-0.332763671875,0.34149169921875,0.45684814453125,0.53863525390625,-0.61224365234375,-18.875,12.375,48.75,-54.375,-3.25,-2.375,-0.10888888888888888,-0.12222222222222222,0.03888888888888889,-0.03666666666666667,-0.12111111111111111,0.02666666666666667,5.55,-2.75,-7.39,8.98,1.0,3.56,1.35,0.25,0.12,-0.23,0.32,0.2,6.86,-3.07,-7.45,9.17,0.65,3.38
195986,0.6849365234375,0.64105224609375,0.10723876953125,-0.329345703125,0.34478759765625,0.45654296875,0.5399169921875,-0.61737060546875,-17.6875,12.6875,49.0625,-54.375,-3.25,-2.375,-0.044444444444444446,-0.4288888888888889,0.17222222222222222,0.21777777777777776,-0.05555555555555555,0.04,5.7,-2.2,-6.29,10.19,1.37,3.47,1.82,0.85,1.1,-0.51,0.61,0.29,6.62,-3.15,-7.59,9.18,0.65,3.37
196025,0.68927001953125,0.64208984375,0.09521484375,-0.31396484375,0.3447265625,0.4571533203125,0.53985595703125,-0.61700439453125,-18.0625,12.375,49.0625,-54.75,-2.5,-2.375,0.4722222222222222,-0.8477777777777777,0.2633333333333333,0.18444444444444444,-0.016666666666666666,0.08222222222222222,4.86,-3.44,-7.87,9.64,0.32,2.75,-0.79,0.04,-0.04,1.64,-0.16,-0.67,5.15,-3.24,-7.68,9.18,0.66,3.36
196065,0.6953125,0.63922119140625,0.08612060546875,-0.3170166015625,0.34552001953125,0.45758056640625,0.5394287109375,-0.61663818359375,-18.0625,12.375,49.0625,-54.0,-2.875,-1.5625,0.16444444444444445,-0.09888888888888889,0.07777777777777778,-0.012222222222222223,-0.06,0.051111111111111114,4.77,-3.18,-7.21,9.0,1.08,3.43,-0.23,0.07,0.63,-0.26,0.5,0.31,5.11,-3.28,-7.69,9.19,0.64,3.34
196104,0.6998291015625,0.63470458984375,0.08428955078125,-0.31658935546875,0.34796142578125,0.45703125,0.53973388671875,-0.61541748046875,-7.875,13.0625,50.375,-53.25,-2.1875,-2.0,0.07666666666666666,-0.3466666666666667,0.21777777777777776,-0.03666666666666667,-0.07,0.07666666666666666,5.07,-3.37,-7.22,9.02,0.39,3.66,-0.37,-0.39,-0.13,1.28,-0.56,0.13,4.97,-3.36,-7.75,9.2,0.62,3.31
196145,0.70556640625,0.63067626953125,0.0770263671875,-0.3138427734375,0.34954833984375,0.4571533203125,0.53887939453125,-0.61517333984375,-6.375,13.5,50.0,-53.25,-2.1875,-2.375,0.028888888888888888,-0.17,0.10111111111111111,-0.05555555555555555,-0.14777777777777779,0.03,4.72,-3.29,-7.48,9.24,0.78,3.05,-0.27,0.11,0.29,-0.01,0.17,-0.18,4.91,-3.39,-7.78,9.22,0.58,3.27
196184,0.710205078125,0.62652587890625,0.076904296875,-0.303955078125,0.35516357421875,0.45562744140625,0.5406494140625,-0.61151123046875,-5.25,13.875,50.25,-53.25,-2.1875,-2.375,0.20666666666666667,-0.14666666666666667,0.09888888888888889,-0.028888888888888888,-0.13111111111111112,0.09777777777777778,4.77,-3.27,-7.41,9.08,0.84,3.24,1.28,0.17,0.48,-0.15,0.29,0.0,4.85,-3.41,-7.8,9.24,0.52,3.23
196222,0.71173095703125,0.6259765625,0.073486328125,-0.30224609375,0.35943603515625,0.45440673828125,0.54071044921875,-0.60986328125,-5.6875,13.5,50.0,-52.1875,-1.5,-2.0,0.2111111111111111,-0.37777777777777777,0.19333333333333333,-0.07,-0.07555555555555556,0.07666666666666666,4.41,-3.66,-7.34,9.19,0.28,3.25,-0.34,-0.2,0.49,-0.05,-0.22,0.04,4.72,-3.47,-7.85,9.25,0.49,3.2
196260,0.71728515625,0.62176513671875,0.06805419921875,-0.2991943359375,0.36309814453125,0.452880859375,0.5423583984375,-0.59954833984375,-13.6875,13.5,50.0,-53.5625,-2.875,-1.1875,0.15,-0.21222222222222223,0.08222222222222222,-0.13333333333333333,-0.11777777777777777,0.024444444444444446,4.46,-3.46,-7.96,9.33,0.45,2.94,-0.2,0.03,-0.08,0.07,-0.02,-0.23,4.65,-3.49,-7.88,9.26,0.47,3.16
196298,0.721923828125,0.61749267578125,0.067626953125,-0.2969970703125,0.366455078125,0.45220947265625,0.54296875,-0.59747314453125,-12.875,13.5,51.1875,-54.0,-1.5,-2.0,-0.014444444444444444,-0.08444444444444445,0.03666666666666667,-0.06333333333333334,-0.08555555555555555,0.04666666666666667,4.51,-3.37,-7.94,9.31,0.47,3.05,-0.04,0.15,-0.01,0.01,0.07,-0.02,4.62,-3.49,-7.9,9.27,0.45,3.14
196336,0.726318359375,0.61279296875,0.0687255859375,-0.3035888671875,0.36785888671875,0.4522705078125,0.5426025390625,-0.604736328125,-3.75,13.0625,50.75,-54.0,-1.5,-2.0,0.1711111111111111,-0.09222222222222222,0.06666666666666667,-0.05,-0.07777777777777778,0.014444444444444444,4.5,-3.31,-7.79,9.24,0.41,3.18,-0.09,0.17,0.2,-0.06,0.08,0.02,4.59,-3.51,-7.91,9.28,0.44,3.12
196374,0.727294921875,0.6124267578125,0.06658935546875,-0.3026123046875,0.37030029296875,0.45166015625,0.54400634765625,-0.6024169921875,-3.75,13.5,50.75,-54.0,-1.5,0.0625,0.17222222222222222,-0.11,0.10444444444444445,-0.09222222222222222,-0.06666666666666667,-0.044444444444444446,4.15,-3.68,-7.43,9.34,0.36,2.96,-0.36,-0.05,0.45,1.31,0.06,-0.13,4.55,-3.53,-7.93,9.29,0.44,3.09
196411,0.73150634765625,0.607666015625,0.066162109375,-0.302001953125,0.37255859375,0.451171875,0.54571533203125,-0.599853515625,-3.75,13.5,50.75,-53.25,-1.0625,0.0625,0.18,-0.05333333333333334,0.06222222222222222,-0.058888888888888886,-0.04111111111111111,-0.04777777777777778,4.31,-3.71,-7.72,9.3,0.37,3.05,-0.22,-0.16,0.21,0.0,-0.07,-0.02,4.53,-3.56,-7.93,9.29,0.45,3.08
196448,0.73486328125,0.60369873046875,0.06640625,-0.30194091796875,0.3739013671875,0.45086669921875,0.54736328125,-0.5977783203125,-11.75,14.1875,51.5625,-54.0,-1.5,-0.25,-0.005555555555555556,-0.017777777777777778,0.027777777777777776,-0.06666666666666667,-0.04111111111111111,-0.04888888888888889,4.3,-3.5,-7.63,9.29,0.58,3.03,-0.17,0.04,0.26,0.0,0.12,-0.03,4.52,-3.57,-7.93,9.3,0.46,3.06
196486,0.73797607421875,0.59991455078125,0.0673828125,-0.30157470703125,0.37445068359375,0.45098876953125,0.5478515625,-0.59686279296875,-3.5,14.1875,51.0625,-54.0,-1.5,-0.25,0.1622222222222222,-0.005555555555555556,0.03111111111111111,-0.057777777777777775,-0.04111111111111111,-0.012222222222222223,4.36,-3.55,-7.62,9.3,0.58,3.1,-0.16,0.06,0.27,-0.03,0.22,0.0,4.51,-3.58,-7.93,9.3,0.46,3.05
196523,0.73822021484375,0.59954833984375,0.066650390625,-0.3018798828125,0.37615966796875,0.4503173828125,0.54925537109375,-0.594970703125,-3.0625,13.875,51.5625,-55.0625,-1.5,1.25,0.1922222222222222,-0.03111111111111111,0.04888888888888889,-0.043333333333333335,-0.034444444444444444,0.01,4.33,-3.6,-7.64,9.23,0.48,3.08,-0.17,-0.01,0.28,-0.03,0.09,0.04,4.5,-3.6,-7.93,9.31,0.45,3.04
196560,0.7415771484375,0.59539794921875,0.0670166015625,-0.30181884765625,0.37799072265625,0.449462890625,0.55047607421875,-0.5855712890625,-11.0625,13.875,51.5625,-52.875,-1.75,1.25,0.15,-0.03777777777777778,0.035555555555555556,-0.05555555555555555,-0.04666666666666667,0.02666666666666667,4.33,-3.55,-7.63,9.28,0.56,3.04,-0.15,0.06,0.29,-0.02,0.11,0.0,4.48,-3.61,-7.93,9.31,0.44,3.03
196598,0.74444580078125,0.5919189453125,0.0670166015625,-0.30145263671875,0.3802490234375,0.4483642578125,0.5516357421875,-0.5838623046875,-10.25,13.875,50.375,-54.0,-2.1875,0.5,0.17666666666666667,-0.05555555555555555,0.058888888888888886,-0.0811111111111111,-0.057777777777777775,0.016666666666666666,4.3,-3.59,-7.65,9.28,0.4,2.98,-0.16,0.02,0.26,-0.03,-0.02,-0.03,4.46,-3.63,-7.93,9.32,0.42,3.01
196635,0.747802734375,0.58782958984375,0.0673828125,-0.3011474609375,0.38140869140625,0.4481201171875,0.55181884765625,-0.5831298828125,-2.6875,13.5,50.75,-54.0,-2.1875,0.5,0.03333333333333333,-0.05555555555555555,0.04666666666666667,-0.07888888888888888,-0.035555555555555556,-0.011111111111111112,4.3,-3.62,-7.68,9.34,0.46,3.01,-0.14,0.01,0.28,-0.04,0.01,-0.01,4.44,-3.65,-7.94,9.32,0.42,3.0
196673,0.7481689453125,0.58758544921875,0.06597900390625,-0.301025390625,0.38250732421875,0.44781494140625,0.55224609375,-0.59002685546875,-3.0625,13.5,49.5625,-52.5,-0.6875,0.875,0.17333333333333334,-0.035555555555555556,0.028888888888888888,-0.03666666666666667,-0.03777777777777778,0.0011111111111111111,4.26,-3.59,-7.66,9.34,0.41,2.93,-0.17,0.06,0.27,1.3,0.03,-0.07,4.42,-3.66,-7.94,9.32,0.42,2.99
196711,0.75115966796875,0.58380126953125,0.06658935546875,-0.3009033203125,0.3846435546875,0.44677734375,0.5540771484375,-0.5799560546875,-11.0625,13.5,49.5625,-54.375,-2.5,0.5,0.17888888888888888,-0.0044444444444444444,0.01888888888888889,-0.03333333333333333,-0.027777777777777776,-0.014444444444444444,4.28,-3.63,-7.69,9.31,0.55,2.96,-0.14,0.04,0.24,-0.01,0.12,-0.02,4.42,-3.68,-7.94,9.33,0.42,2.98
196748,0.75274658203125,0.58154296875,0.06695556640625,-0.30120849609375,0.38580322265625,0.44635009765625,0.5550537109375,-0.57861328125,-10.25,15.0,50.375,-53.5625,-1.75,0.875,0.15555555555555556,0.0077777777777777776,0.012222222222222223,-0.02666666666666667,-0.024444444444444446,-0.005555555555555556,4.26,-3.63,-7.64,9.32,0.45,2.96,-0.1,0.07,0.3,-0.01,0.03,0.0,4.42,-3.68,-7.93,9.33,0.42,2.97
196787,0.7545166015625,0.57916259765625,0.06768798828125,-0.3011474609375,0.386474609375,0.4461669921875,0.555419921875,-0.585693359375,-10.25,15.0,50.75,-53.5625,-1.75,0.875,0.15444444444444444,-0.008888888888888889,0.016666666666666666,-0.07,-0.022222222222222223,-0.03,4.26,-3.65,-7.68,9.3,0.43,2.97,-0.13,0.05,0.28,-0.03,0.09,-0.03,4.42,-3.69,-7.93,9.33,0.42,2.96
196826,-1.24530029296875,0.57891845703125,0.06744384765625,-0.30126953125,0.3870849609375,0.44598388671875,0.5560302734375,-0.58489990234375,-2.25,14.5625,50.0,-54.375,-0.6875,0.5,0.008888888888888889,-0.017777777777777778,0.016666666666666666,-0.058888888888888886,-0.011111111111111112,-0.028888888888888888,4.29,-3.61,-7.64,9.33,0.51,2.95,-0.16,0.04,0.25,-0.01,0.0,0.0,4.41,-3.69,-7.93,9.33,0.42,2.96
196867,0.75665283203125,0.57635498046875,0.06793212890625,-0.30108642578125,0.388427734375,0.44488525390625,0.5579833984375,-0.58294677734375,-2.25,14.5625,50.0,-54.0,-2.1875,0.875,0.012222222222222223,-0.014444444444444444,0.017777777777777778,-0.07111111111111111,-0.0077777777777777776,-0.052222222222222225,4.3,-3.66,-7.66,9.31,0.43,2.96,-0.12,0.05,0.26,-0.02,0.06,0.01,4.4,-3.7,-7.93,9.33,0.43,2.96
196905,0.75860595703125,0.57391357421875,0.06842041015625,-0.30078125,0.38922119140625,0.444091796875,0.55975341796875,-0.58135986328125,-3.0625,15.0,50.375,-53.5625,-1.75,0.5,0.006666666666666667,-0.016666666666666666,0.017777777777777778,-0.06666666666666667,0.0,-0.06,4.25,-3.63,-7.62,9.3,0.48,2.92,-0.2,0.04,0.24,-0.01,-0.01,-0.02,4.39,-3.71,-7.94,9.33,0.44,2.96
196943,0.7613525390625,0.57025146484375,0.0693359375,-0.300537109375,0.38946533203125,0.44384765625,0.56097412109375,-0.58013916015625,-3.5,14.1875,51.5625,-52.875,-1.5,0.5,0.011111111111111112,0.005555555555555556,0.006666666666666667,-0.06444444444444444,-0.01,-0.06333333333333334,4.26,-3.64,-7.67,9.31,0.52,2.95,-0.13,0.07,0.26,-0.03,0.14,-0.01,4.39,-3.71,-7.93,9.33,0.46,2.96
196981,0.7628173828125,0.568115234375,0.0701904296875,-0.30072021484375,0.38970947265625,0.443603515625,0.562255859375,-0.5789794921875,-10.6875,15.0,50.75,-52.875,-1.5,0.5,0.017777777777777778,0.021111111111111112,0.006666666666666667,-0.014444444444444444,-0.01,-0.03666666666666667,4.25,-3.67,-7.68,9.26,0.48,2.99,-0.14,0.04,0.24,-0.08,0.05,0.02,4.4,-3.72,-7.93,9.33,0.47,2.96
