time,ax,ay,az,gx,gy,gz,ax2,ay2,az2,gx2,gy2,gz2
66049,0,0,0,0,0,0,0,0,0,0,0,0
66067,0,0,0,0,0,0,0,0,0,0,0,0
66085,0,0,0,0,0,0,0,0,0,0,0,0
66104,0,0,0,0,0,0,0,0,0,0,0,0
66121,0,0,0,0,0,0,0,0,0,0,0,0
66139,0,0,0,0,0,0,0,0,0,0,0,0
66158,0,0,0,0,0,0,0,0,0,0,0,0
66176,0,0,0,0,0,0,0,0,0,0,0,0
66193,0,0,0,0,0,0,0,0,0,0,0,0
66212,0,0,0,0,0,0,0,0,0,0,0,0
66229,0,0,0,0,0,0,0,0,0,0,0,0
66247,0,0,0,0,0,0,0,0,0,0,0,0
66263,0,0,0,0,0,0,0,0,0,0,0,0
66282,0,0,0,0,0,0,0,0,0,0,0,0
66300,0,0,0,0,0,0,0,0,0,0,0,0
66317,0,0,0,0,0,0,0,0,0,0,0,0
66333,0,0,0,0,0,0,0,0,0,0,0,0
66350,0,0,0,0,0,0,0,0,0,0,0,0
66369,0,0,0,0,0,0,0,0,0,0,0,0
66388,0,0,0,0,0,0,0,0,0,0,0,0
66417,0,0,0,0,0,0,0,0,0,0,0,0
66436,0,0,0,0,0,0,0,0,0,0,0,0
66453,0,0,0,0,0,0,0,0,0,0,0,0
66471,0,0,0,0,0,0,0,0,0,0,0,0
66489,0,0,0,0,0,0,0,0,0,0,0,0
66506,0,0,0,0,0,0,0,0,0,0,0,0
66523,0,0,0,0,0,0,0,0,0,0,0,0
66540,0,0,0,0,0,0,0,0,0,0,0,0
66559,0,0,0,0,0,0,0,0,0,0,0,0
66577,0,0,0,0,0,0,0,0,0,0,0,0
66595,0,0,0,0,0,0,0,0,0,0,0,0
66614,0,0,0,0,0,0,0,0,0,0,0,0
66631,0,0,0,0,0,0,0,0,0,0,0,0
66648,0,0,0,0,0,0,0,0,0,0,0,0
66666,0,0,0,0,0,0,0,0,0,0,0,0
66684,0,0,0,0,0,0,0,0,0,0,0,0
66702,0,0,0,0,0,0,0,0,0,0,0,0
66719,0,0,0,0,0,0,0,0,0,0,0,0
66738,0,0,0,0,0,0,0,0,0,0,0,0
66756,0,0,0,0,0,0,0,0,0,0,0,0
66773,0,0,0,0,0,0,0,0,0,0,0,0
66792,0,0,0,0,0,0,0,0,0,0,0,0
66810,0,0,0,0,0,0,0,0,0,0,0,0
66827,0,0,0,0,0,0,0,0,0,0,0,0
66845,0,0,0,0,0,0,0,0,0,0,0,0
66863,0,0,0,0,0,0,0,0,0,0,0,0
66881,0,0,0,0,0,0,0,0,0,0,0,0
66899,0,0,0,0,0,0,0,0,0,0,0,0
66919,0,0,0,0,0,0,0,0,0,0,0,0
66938,0,0,0,0,0,0,0,0,0,0,0,0
66955,0,0,0,0,0,0,0,0,0,0,0,0
66974,0,0,0,0,0,0,0,0,0,0,0,0
66991,0,0,0,0,0,0,0,0,0,0,0,0
67009,0,0,0,0,0,0,0,0,0,0,0,0
67028,0,0,0,0,0,0,0,0,0,0,0,0
67047,0,0,0,0,0,0,0,0,0,0,0,0
67063,0,0,0,0,0,0,0,0,0,0,0,0
67080,0,0,0,0,0,0,0,0,0,0,0,0
67098,0,0,0,0,0,0,0,0,0,0,0,0
67117,0,0,0,0,0,0,0,0,0,0,0,0
67134,0,0,0,0,0,0,0,0,0,0,0,0
67152,0,0,0,0,0,0,0,0,0,0,0,0
67170,0,0,0,0,0,0,0,0,0,0,0,0
67187,0,0,0,0,0,0,0,0,0,0,0,0
67207,0,0,0,0,0,0,0,0,0,0,0,0
67224,0,0,0,0,0,0,0,0,0,0,0,0
67241,0,0,0,0,0,0,0,0,0,0,0,0
67258,0,0,0,0,0,0,0,0,0,0,0,0
67277,0,0,0,0,0,0,0,0,0,0,0,0
67294,0,0,0,0,0,0,0,0,0,0,0,0
67312,0,0,0,0,0,0,0,0,0,0,0,0
67332,0,0,0,0,0,0,0,0,0,0,0,0
67349,0,0,0,0,0,0,0,0,0,0,0,0
67366,0,0,0,0,0,0,0,0,0,0,0,0
67384,0,0,0,0,0,0,0,0,0,0,0,0
67401,0,0,0,0,0,0,0,0,0,0,0,0
67419,0,0,0,0,0,0,0,0,0,0,0,0
67436,0,0,0,0,0,0,0,0,0,0,0,0
67454,0,0,0,0,0,0,0,0,0,0,0,0
67472,0,0,0,0,0,0,0,0,0,0,0,0
67489,0,0,0,0,0,0,0,0,0,0,0,0
67508,0,0,0,0,0,0,0,0,0,0,0,0
67525,0,0,0,0,0,0,0,0,0,0,0,0
67542,0,0,0,0,0,0,0,0,0,0,0,0
67561,0,0,0,0,0,0,0,0,0,0,0,0
67578,0,0,0,0,0,0,0,0,0,0,0,0
67596,0,0,0,0,0,0,0,0,0,0,0,0
67614,0,0,0,0,0,0,0,0,0,0,0,0
67632,0,0,0,0,0,0,0,0,0,0,0,0
67651,0,0,0,0,0,0,0,0,0,0,0,0
67668,0,0,0,0,0,0,0,0,0,0,0,0
67686,0,0,0,0,0,0,0,0,0,0,0,0
67704,0,0,0,0,0,0,0,0,0,0,0,0
67723,0,0,0,0,0,0,0,0,0,0,0,0
67741,0,0,0,0,0,0,0,0,0,0,0,0
67758,0,0,0,0,0,0,0,0,0,0,0,0
67775,0,0,0,0,0,0,0,0,0,0,0,0
67793,0,0,0,0,0,0,0,0,0,0,0,0
67810,0,0,0,0,0,0,0,0,0,0,0,0
67827,0,0,0,0,0,0,0,0,0,0,0,0
67846,0,0,0,0,0,0,0,0,0,0,0,0
67865,0,0,0,0,0,0,0,0,0,0,0,0
67883,0,0,0,0,0,0,0,0,0,0,0,0
67901,0,0,0,0,0,0,0,0,0,0,0,0
67918,0,0,0,0,0,0,0,0,0,0,0,0
67936,0,0,0,0,0,0,0,0,0,0,0,0
67952,0,0,0,0,0,0,0,0,0,0,0,0
67970,0,0,0,0,0,0,0,0,0,0,0,0
67987,0,0,0,0,0,0,0,0,0,0,0,0
68005,0,0,0,0,0,0,0,0,0,0,0,0
68023,0,0,0,0,0,0,0,0,0,0,0,0
68041,0,0,0,0,0,0,0,0,0,0,0,0
68058,0,0,0,0,0,0,0,0,0,0,0,0
68076,0,0,0,0,0,0,0,0,0,0,0,0
68094,0,0,0,0,0,0,0,0,0,0,0,0
68110,0,0,0,0,0,0,0,0,0,0,0,0
68127,0,0,0,0,0,0,0,0,0,0,0,0
68143,0,0,0,0,0,0,0,0,0,0,0,0
68160,0,0,0,0,0,0,0,0,0,0,0,0
68178,0,0,0,0,0,0,0,0,0,0,0,0
68196,0,0,0,0,0,0,0,0,0,0,0,0
68217,0,0,0,0,0,0,0,0,0,0,0,0
68235,0,0,0,0,0,0,0,0,0,0,0,0
68253,0,0,0,0,0,0,0,0,0,0,0,0
68272,0,0,0,0,0,0,0,0,0,0,0,0
68291,0,0,0,0,0,0,0,0,0,0,0,0
68309,0,0,0,0,0,0,0,0,0,0,0,0
68326,0,0,0,0,0,0,0,0,0,0,0,0
68344,0,0,0,0,0,0,0,0,0,0,0,0
68361,0,0,0,0,0,0,0,0,0,0,0,0
68379,0,0,0,0,0,0,0,0,0,0,0,0
68397,0,0,0,0,0,0,0,0,0,0,0,0
68414,0,0,0,0,0,0,0,0,0,0,0,0
68432,0,0,0,0,0,0,0,0,0,0,0,0
68449,0,0,0,0,0,0,0,0,0,0,0,0
68468,0,0,0,0,0,0,0,0,0,0,0,0
68485,0,0,0,0,0,0,0,0,0,0,0,0
68502,0,0,0,0,0,0,0,0,0,0,0,0
68521,0,0,0,0,0,0,0,0,0,0,0,0
68538,0,0,0,0,0,0,0,0,0,0,0,0
68555,0,0,0,0,0,0,0,0,0,0,0,0
68573,0,0,0,0,0,0,0,0,0,0,0,0
68591,0,0,0,0,0,0,0,0,0,0,0,0
68608,0,0,0,0,0,0,0,0,0,0,0,0
68627,0,0,0,0,0,0,0,0,0,0,0,0
68645,0,0,0,0,0,0,0,0,0,0,0,0
68662,0,0,0,0,0,0,0,0,0,0,0,0
68682,0,0,0,0,0,0,0,0,0,0,0,0
68699,0,0,0,0,0,0,0,0,0,0,0,0
68715,0,0,0,0,0,0,0,0,0,0,0,0
68735,0,0,0,0,0,0,0,0,0,0,0,0
68752,0,0,0,0,0,0,0,0,0,0,0,0
68769,0,0,0,0,0,0,0,0,0,0,0,0
68789,0,0,0,0,0,0,0,0,0,0,0,0
68806,0,0,0,0,0,0,0,0,0,0,0,0
68825,0,0,0,0,0,0,0,0,0,0,0,0
68843,0,0,0,0,0,0,0,0,0,0,0,0
68860,0,0,0,0,0,0,0,0,0,0,0,0
68878,0,0,0,0,0,0,0,0,0,0,0,0
68895,0,0,0,0,0,0,0,0,0,0,0,0
68914,0,0,0,0,0,0,0,0,0,0,0,0
68932,0,0,0,0,0,0,0,0,0,0,0,0
68949,0,0,0,0,0,0,0,0,0,0,0,0
68965,0,0,0,0,0,0,0,0,0,0,0,0
68985,0,0,0,0,0,0,0,0,0,0,0,0
69002,0,0,0,0,0,0,0,0,0,0,0,0
69019,0,0,0,0,0,0,0,0,0,0,0,0
69039,0,0,0,0,0,0,0,0,0,0,0,0
69056,0,0,0,0,0,0,0,0,0,0,0,0
69073,0,0,0,0,0,0,0,0,0,0,0,0
69092,0,0,0,0,0,0,0,0,0,0,0,0
69109,0,0,0,0,0,0,0,0,0,0,0,0
69126,0,0,0,0,0,0,0,0,0,0,0,0
69142,0,0,0,0,0,0,0,0,0,0,0,0
69161,0,0,0,0,0,0,0,0,0,0,0,0
69179,0,0,0,0,0,0,0,0,0,0,0,0
69197,0,0,0,0,0,0,0,0,0,0,0,0
69213,0,0,0,0,0,0,0,0,0,0,0,0
69232,0,0,0,0,0,0,0,0,0,0,0,0
69250,0,0,0,0,0,0,0,0,0,0,0,0
69268,0,0,0,0,0,0,0,0,0,0,0,0
69285,0,0,0,0,0,0,0,0,0,0,0,0
69302,0,0,0,0,0,0,0,0,0,0,0,0
69320,0,0,0,0,0,0,0,0,0,0,0,0
69337,0,0,0,0,0,0,0,0,0,0,0,0
69355,0,0,0,0,0,0,0,0,0,0,0,0
69372,0,0,0,0,0,0,0,0,0,0,0,0
69393,0,0,0,0,0,0,0,0,0,0,0,0
69409,0,0,0,0,0,0,0,0,0,0,0,0
69427,0,0,0,0,0,0,0,0,0,0,0,0
69444,0,0,0,0,0,0,0,0,0,0,0,0
69461,0,0,0,0,0,0,0,0,0,0,0,0
69478,0,0,0,0,0,0,0,0,0,0,0,0
69496,0,0,0,0,0,0,0,0,0,0,0,0
69513,0,0,0,0,0,0,0,0,0,0,0,0
69531,0,0,0,0,0,0,0,0,0,0,0,0
69550,0,0,0,0,0,0,0,0,0,0,0,0
69567,0,0,0,0,0,0,0,0,0,0,0,0
69585,0,0,0,0,0,0,0,0,0,0,0,0
69603,0,0,0,0,0,0,0,0,0,0,0,0
69620,0,0,0,0,0,0,0,0,0,0,0,0
69639,0,0,0,0,0,0,0,0,0,0,0,0
69657,0,0,0,0,0,0,0,0,0,0,0,0
69674,0,0,0,0,0,0,0,0,0,0,0,0
69691,0,0,0,0,0,0,0,0,0,0,0,0
69711,0,0,0,0,0,0,0,0,0,0,0,0
69730,0,0,0,0,0,0,0,0,0,0,0,0
69747,0,0,0,0,0,0,0,0,0,0,0,0
69767,0,0,0,0,0,0,0,0,0,0,0,0
69783,0,0,0,0,0,0,0,0,0,0,0,0
69802,0,0,0,0,0,0,0,0,0,0,0,0
69818,0,0,0,0,0,0,0,0,0,0,0,0
69836,0,0,0,0,0,0,0,0,0,0,0,0
69855,0,0,0,0,0,0,0,0,0,0,0,0
69872,0,0,0,0,0,0,0,0,0,0,0,0
69889,0,0,0,0,0,0,0,0,0,0,0,0
69907,0,0,0,0,0,0,0,0,0,0,0,0
69924,0,0,0,0,0,0,0,0,0,0,0,0
69940,0,0,0,0,0,0,0,0,0,0,0,0
69960,0,0,0,0,0,0,0,0,0,0,0,0
69977,0,0,0,0,0,0,0,0,0,0,0,0
69995,0,0,0,0,0,0,0,0,0,0,0,0
70013,0,0,0,0,0,0,0,0,0,0,0,0
70031,0,0,0,0,0,0,0,0,0,0,0,0
70049,0,0,0,0,0,0,0,0,0,0,0,0
70068,0,0,0,0,0,0,0,0,0,0,0,0
70086,0,0,0,0,0,0,0,0,0,0,0,0
70102,0,0,0,0,0,0,0,0,0,0,0,0
70121,0,0,0,0,0,0,0,0,0,0,0,0
70137,0,0,0,0,0,0,0,0,0,0,0,0
70154,0,0,0,0,0,0,0,0,0,0,0,0
70172,0,0,0,0,0,0,0,0,0,0,0,0
70189,0,0,0,0,0,0,0,0,0,0,0,0
70208,0,0,0,0,0,0,0,0,0,0,0,0
70225,0,0,0,0,0,0,0,0,0,0,0,0
70245,0,0,0,0,0,0,0,0,0,0,0,0
70262,0,0,0,0,0,0,0,0,0,0,0,0
70280,0,0,0,0,0,0,0,0,0,0,0,0
70298,0,0,0,0,0,0,0,0,0,0,0,0
70316,0,0,0,0,0,0,0,0,0,0,0,0
70333,0,0,0,0,0,0,0,0,0,0,0,0
70352,0,0,0,0,0,0,0,0,0,0,0,0
70369,0,0,0,0,0,0,0,0,0,0,0,0
70387,0,0,0,0,0,0,0,0,0,0,0,0
70404,0,0,0,0,0,0,0,0,0,0,0,0
70423,0,0,0,0,0,0,0,0,0,0,0,0
70441,0,0,0,0,0,0,0,0,0,0,0,0
70458,0,0,0,0,0,0,0,0,0,0,0,0
70476,0,0,0,0,0,0,0,0,0,0,0,0
70494,0,0,0,0,0,0,0,0,0,0,0,0
70511,0,0,0,0,0,0,0,0,0,0,0,0
70529,0,0,0,0,0,0,0,0,0,0,0,0
70547,0,0,0,0,0,0,0,0,0,0,0,0
70564,0,0,0,0,0,0,0,0,0,0,0,0
70583,0,0,0,0,0,0,0,0,0,0,0,0
70599,0,0,0,0,0,0,0,0,0,0,0,0
70617,0,0,0,0,0,0,0,0,0,0,0,0
70634,0,0,0,0,0,0,0,0,0,0,0,0
70651,0,0,0,0,0,0,0,0,0,0,0,0
70670,0,0,0,0,0,0,0,0,0,0,0,0
70688,0,0,0,0,0,0,0,0,0,0,0,0
70705,0,0,0,0,0,0,0,0,0,0,0,0
70724,0,0,0,0,0,0,0,0,0,0,0,0
70742,0,0,0,0,0,0,0,0,0,0,0,0
70761,0,0,0,0,0,0,0,0,0,0,0,0
70777,0,0,0,0,0,0,0,0,0,0,0,0
70796,0,0,0,0,0,0,0,0,0,0,0,0
70814,0,0,0,0,0,0,0,0,0,0,0,0
70832,0,0,0,0,0,0,0,0,0,0,0,0
70851,0,0,0,0,0,0,0,0,0,0,0,0
70868,0,0,0,0,0,0,0,0,0,0,0,0
70886,0,0,0,0,0,0,0,0,0,0,0,0
70903,0,0,0,0,0,0,0,0,0,0,0,0
70920,0,0,0,0,0,0,0,0,0,0,0,0
70937,0,0,0,0,0,0,0,0,0,0,0,0
70954,0,0,0,0,0,0,0,0,0,0,0,0
70971,0,0,0,0,0,0,0,0,0,0,0,0
70989,0,0,0,0,0,0,0,0,0,0,0,0
71009,0,0,0,0,0,0,0,0,0,0,0,0
71026,0,0,0,0,0,0,0,0,0,0,0,0
71043,0,0,0,0,0,0,0,0,0,0,0,0
71061,0,0,0,0,0,0,0,0,0,0,0,0
71080,0,0,0,0,0,0,0,0,0,0,0,0
71096,0,0,0,0,0,0,0,0,0,0,0,0
71113,0,0,0,0,0,0,0,0,0,0,0,0
71132,0,0,0,0,0,0,0,0,0,0,0,0
71149,0,0,0,0,0,0,0,0,0,0,0,0
71167,0,0,0,0,0,0,0,0,0,0,0,0
71186,0,0,0,0,0,0,0,0,0,0,0,0
71204,0,0,0,0,0,0,0,0,0,0,0,0
71221,0,0,0,0,0,0,0,0,0,0,0,0
71238,0,0,0,0,0,0,0,0,0,0,0,0
71257,0,0,0,0,0,0,0,0,0,0,0,0
71274,0,0,0,0,0,0,0,0,0,0,0,0
71291,0,0,0,0,0,0,0,0,0,0,0,0
71308,0,0,0,0,0,0,0,0,0,0,0,0
71327,0,0,0,0,0,0,0,0,0,0,0,0
71345,0,0,0,0,0,0,0,0,0,0,0,0
71363,0,0,0,0,0,0,0,0,0,0,0,0
71381,0,0,0,0,0,0,0,0,0,0,0,0
71398,0,0,0,0,0,0,0,0,0,0,0,0
71427,0,0,0,0,0,0,0,0,0,0,0,0
71445,0,0,0,0,0,0,0,0,0,0,0,0
71462,0,0,0,0,0,0,0,0,0,0,0,0
71479,0,0,0,0,0,0,0,0,0,0,0,0
71498,0,0,0,0,0,0,0,0,0,0,0,0
71516,0,0,0,0,0,0,0,0,0,0,0,0
71534,0,0,0,0,0,0,0,0,0,0,0,0
71552,0,0,0,0,0,0,0,0,0,0,0,0
71570,0,0,0,0,0,0,0,0,0,0,0,0
71588,0,0,0,0,0,0,0,0,0,0,0,0
71605,0,0,0,0,0,0,0,0,0,0,0,0
71624,0,0,0,0,0,0,0,0,0,0,0,0
71640,0,0,0,0,0,0,0,0,0,0,0,0
71658,0,0,0,0,0,0,0,0,0,0,0,0
71677,0,0,0,0,0,0,0,0,0,0,0,0
71695,0,0,0,0,0,0,0,0,0,0,0,0
71713,0,0,0,0,0,0,0,0,0,0,0,0
71731,0,0,0,0,0,0,0,0,0,0,0,0
71749,0,0,0,0,0,0,0,0,0,0,0,0
71766,0,0,0,0,0,0,0,0,0,0,0,0
71785,0,0,0,0,0,0,0,0,0,0,0,0
71803,0,0,0,0,0,0,0,0,0,0,0,0
71821,0,0,0,0,0,0,0,0,0,0,0,0
71838,0,0,0,0,0,0,0,0,0,0,0,0
71856,0,0,0,0,0,0,0,0,0,0,0,0
71875,0,0,0,0,0,0,0,0,0,0,0,0
71893,0,0,0,0,0,0,0,0,0,0,0,0
71910,0,0,0,0,0,0,0,0,0,0,0,0
71927,0,0,0,0,0,0,0,0,0,0,0,0
71945,0,0,0,0,0,0,0,0,0,0,0,0
71963,0,0,0,0,0,0,0,0,0,0,0,0
71980,0,0,0,0,0,0,0,0,0,0,0,0
72000,0,0,0,0,0,0,0,0,0,0,0,0
72018,0,0,0,0,0,0,0,0,0,0,0,0
72035,0,0,0,0,0,0,0,0,0,0,0,0
72055,0,0,0,0,0,0,0,0,0,0,0,0
72072,0,0,0,0,0,0,0,0,0,0,0,0
72089,0,0,0,0,0,0,0,0,0,0,0,0
72106,0,0,0,0,0,0,0,0,0,0,0,0
72125,0,0,0,0,0,0,0,0,0,0,0,0
72141,0,0,0,0,0,0,0,0,0,0,0,0
72158,0,0,0,0,0,0,0,0,0,0,0,0
72175,0,0,0,0,0,0,0,0,0,0,0,0
72192,0,0,0,0,0,0,0,0,0,0,0,0
72209,0,0,0,0,0,0,0,0,0,0,0,0
72226,0,0,0,0,0,0,0,0,0,0,0,0
72242,0,0,0,0,0,0,0,0,0,0,0,0
72259,0,0,0,0,0,0,0,0,0,0,0,0
72276,0,0,0,0,0,0,0,0,0,0,0,0
72293,0,0,0,0,0,0,0,0,0,0,0,0
72310,0,0,0,0,0,0,0,0,0,0,0,0
72327,0,0,0,0,0,0,0,0,0,0,0,0
72345,0,0,0,0,0,0,0,0,0,0,0,0
72362,0,0,0,0,0,0,0,0,0,0,0,0
72378,0,0,0,0,0,0,0,0,0,0,0,0
72394,0,0,0,0,0,0,0,0,0,0,0,0
72410,0,0,0,0,0,0,0,0,0,0,0,0
72426,0,0,0,0,0,0,0,0,0,0,0,0
72442,0,0,0,0,0,0,0,0,0,0,0,0
72463,0,0,0,0,0,0,0,0,0,0,0,0
72479,0,0,0,0,0,0,0,0,0,0,0,0
72497,0,0,0,0,0,0,0,0,0,0,0,0
72516,0,0,0,0,0,0,0,0,0,0,0,0
72533,0,0,0,0,0,0,0,0,0,0,0,0
72550,0,0,0,0,0,0,0,0,0,0,0,0
72570,0,0,0,0,0,0,0,0,0,0,0,0
72586,0,0,0,0,0,0,0,0,0,0,0,0
72603,0,0,0,0,0,0,0,0,0,0,0,0
72622,0,0,0,0,0,0,0,0,0,0,0,0
72641,0,0,0,0,0,0,0,0,0,0,0,0
72658,0,0,0,0,0,0,0,0,0,0,0,0
72677,0,0,0,0,0,0,0,0,0,0,0,0
72695,0,0,0,0,0,0,0,0,0,0,0,0
72712,0,0,0,0,0,0,0,0,0,0,0,0
72730,0,0,0,0,0,0,0,0,0,0,0,0
72747,0,0,0,0,0,0,0,0,0,0,0,0
72764,0,0,0,0,0,0,0,0,0,0,0,0
72781,0,0,0,0,0,0,0,0,0,0,0,0
72800,0,0,0,0,0,0,0,0,0,0,0,0
72818,0,0,0,0,0,0,0,0,0,0,0,0
72834,0,0,0,0,0,0,0,0,0,0,0,0
72854,0,0,0,0,0,0,0,0,0,0,0,0
72872,0,0,0,0,0,0,0,0,0,0,0,0
72888,0,0,0,0,0,0,0,0,0,0,0,0
72907,0,0,0,0,0,0,0,0,0,0,0,0
72925,0,0,0,0,0,0,0,0,0,0,0,0
72942,0,0,0,0,0,0,0,0,0,0,0,0
72960,0,0,0,0,0,0,0,0,0,0,0,0
72976,0,0,0,0,0,0,0,0,0,0,0,0
72995,0,0,0,0,0,0,0,0,0,0,0,0
73012,0,0,0,0,0,0,0,0,0,0,0,0
73028,0,0,0,0,0,0,0,0,0,0,0,0
73045,0,0,0,0,0,0,0,0,0,0,0,0
73062,0,0,0,0,0,0,0,0,0,0,0,0
73079,0,0,0,0,0,0,0,0,0,0,0,0
73097,0,0,0,0,0,0,0,0,0,0,0,0
73115,0,0,0,0,0,0,0,0,0,0,0,0
73135,0,0,0,0,0,0,0,0,0,0,0,0
73152,0,0,0,0,0,0,0,0,0,0,0,0
73170,0,0,0,0,0,0,0,0,0,0,0,0
73188,0,0,0,0,0,0,0,0,0,0,0,0
73205,0,0,0,0,0,0,0,0,0,0,0,0
73224,0,0,0,0,0,0,0,0,0,0,0,0
73241,0,0,0,0,0,0,0,0,0,0,0,0
73258,0,0,0,0,0,0,0,0,0,0,0,0
73277,0,0,0,0,0,0,0,0,0,0,0,0
73295,0,0,0,0,0,0,0,0,0,0,0,0
73313,0,0,0,0,0,0,0,0,0,0,0,0
73330,0,0,0,0,0,0,0,0,0,0,0,0
73349,0,0,0,0,0,0,0,0,0,0,0,0
73366,0,0,0,0,0,0,0,0,0,0,0,0
73384,0,0,0,0,0,0,0,0,0,0,0,0
73402,0,0,0,0,0,0,0,0,0,0,0,0
73419,0,0,0,0,0,0,0,0,0,0,0,0
73436,0,0,0,0,0,0,0,0,0,0,0,0
73456,0,0,0,0,0,0,0,0,0,0,0,0
73473,0,0,0,0,0,0,0,0,0,0,0,0
73491,0,0,0,0,0,0,0,0,0,0,0,0
73508,0,0,0,0,0,0,0,0,0,0,0,0
73525,0,0,0,0,0,0,0,0,0,0,0,0
73542,0,0,0,0,0,0,0,0,0,0,0,0
73561,0,0,0,0,0,0,0,0,0,0,0,0
73578,0,0,0,0,0,0,0,0,0,0,0,0
73596,0,0,0,0,0,0,0,0,0,0,0,0
73615,0,0,0,0,0,0,0,0,0,0,0,0
73631,0,0,0,0,0,0,0,0,0,0,0,0
73648,0,0,0,0,0,0,0,0,0,0,0,0
73666,0,0,0,0,0,0,0,0,0,0,0,0
73684,0,0,0,0,0,0,0,0,0,0,0,0
73702,0,0,0,0,0,0,0,0,0,0,0,0
73719,0,0,0,0,0,0,0,0,0,0,0,0
73736,0,0,0,0,0,0,0,0,0,0,0,0
73755,0,0,0,0,0,0,0,0,0,0,0,0
73773,0,0,0,0,0,0,0,0,0,0,0,0
73790,0,0,0,0,0,0,0,0,0,0,0,0
73806,0,0,0,0,0,0,0,0,0,0,0,0
73825,0,0,0,0,0,0,0,0,0,0,0,0
73844,0,0,0,0,0,0,0,0,0,0,0,0
73861,0,0,0,0,0,0,0,0,0,0,0,0
73879,0,0,0,0,0,0,0,0,0,0,0,0
73897,0,0,0,0,0,0,0,0,0,0,0,0
73914,0,0,0,0,0,0,0,0,0,0,0,0
73933,0,0,0,0,0,0,0,0,0,0,0,0
73950,0,0,0,0,0,0,0,0,0,0,0,0
73966,0,0,0,0,0,0,0,0,0,0,0,0
73983,0,0,0,0,0,0,0,0,0,0,0,0
74001,0,0,0,0,0,0,0,0,0,0,0,0
74018,0,0,0,0,0,0,0,0,0,0,0,0
74035,0,0,0,0,0,0,0,0,0,0,0,0
74052,0,0,0,0,0,0,0,0,0,0,0,0
74069,0,0,0,0,0,0,0,0,0,0,0,0
74089,0,0,0,0,0,0,0,0,0,0,0,0
74108,0,0,0,0,0,0,0,0,0,0,0,0
74125,0,0,0,0,0,0,0,0,0,0,0,0
74142,0,0,0,0,0,0,0,0,0,0,0,0
74160,0,0,0,0,0,0,0,0,0,0,0,0
74177,0,0,0,0,0,0,0,0,0,0,0,0
74195,0,0,0,0,0,0,0,0,0,0,0,0
74213,0,0,0,0,0,0,0,0,0,0,0,0
74231,0,0,0,0,0,0,0,0,0,0,0,0
74250,0,0,0,0,0,0,0,0,0,0,0,0
74267,0,0,0,0,0,0,0,0,0,0,0,0
74286,0,0,0,0,0,0,0,0,0,0,0,0
74303,0,0,0,0,0,0,0,0,0,0,0,0
74319,0,0,0,0,0,0,0,0,0,0,0,0
74337,0,0,0,0,0,0,0,0,0,0,0,0
74355,0,0,0,0,0,0,0,0,0,0,0,0
74373,0,0,0,0,0,0,0,0,0,0,0,0
74389,0,0,0,0,0,0,0,0,0,0,0,0
74407,0,0,0,0,0,0,0,0,0,0,0,0
74423,0,0,0,0,0,0,0,0,0,0,0,0
74442,0,0,0,0,0,0,0,0,0,0,0,0
74461,0,0,0,0,0,0,0,0,0,0,0,0
74480,0,0,0,0,0,0,0,0,0,0,0,0
74497,0,0,0,0,0,0,0,0,0,0,0,0
74515,0,0,0,0,0,0,0,0,0,0,0,0
74532,0,0,0,0,0,0,0,0,0,0,0,0
74549,0,0,0,0,0,0,0,0,0,0,0,0
74568,0,0,0,0,0,0,0,0,0,0,0,0
74584,0,0,0,0,0,0,0,0,0,0,0,0
74603,0,0,0,0,0,0,0,0,0,0,0,0
74621,0,0,0,0,0,0,0,0,0,0,0,0
74637,0,0,0,0,0,0,0,0,0,0,0,0
74656,0,0,0,0,0,0,0,0,0,0,0,0
74673,0,0,0,0,0,0,0,0,0,0,0,0
74691,0,0,0,0,0,0,0,0,0,0,0,0
74709,0,0,0,0,0,0,0,0,0,0,0,0
74727,0,0,0,0,0,0,0,0,0,0,0,0
74746,0,0,0,0,0,0,0,0,0,0,0,0
74764,0,0,0,0,0,0,0,0,0,0,0,0
74781,0,0,0,0,0,0,0,0,0,0,0,0
74800,0,0,0,0,0,0,0,0,0,0,0,0
74818,0,0,0,0,0,0,0,0,0,0,0,0
74834,0,0,0,0,0,0,0,0,0,0,0,0
74852,0,0,0,0,0,0,0,0,0,0,0,0
74869,0,0,0,0,0,0,0,0,0,0,0,0
74886,0,0,0,0,0,0,0,0,0,0,0,0
74906,0,0,0,0,0,0,0,0,0,0,0,0
74924,0,0,0,0,0,0,0,0,0,0,0,0
74941,0,0,0,0,0,0,0,0,0,0,0,0
74959,0,0,0,0,0,0,0,0,0,0,0,0
74977,0,0,0,0,0,0,0,0,0,0,0,0
74994,0,0,0,0,0,0,0,0,0,0,0,0
75013,0,0,0,0,0,0,0,0,0,0,0,0
75030,0,0,0,0,0,0,0,0,0,0,0,0
75048,0,0,0,0,0,0,0,0,0,0,0,0
75067,0,0,0,0,0,0,0,0,0,0,0,0
75085,0,0,0,0,0,0,0,0,0,0,0,0
75102,0,0,0,0,0,0,0,0,0,0,0,0
75122,0,0,0,0,0,0,0,0,0,0,0,0
75139,0,0,0,0,0,0,0,0,0,0,0,0
75157,0,0,0,0,0,0,0,0,0,0,0,0
75176,0,0,0,0,0,0,0,0,0,0,0,0
75195,0,0,0,0,0,0,0,0,0,0,0,0
75213,0,0,0,0,0,0,0,0,0,0,0,0
